Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Foster Griffin","WSN",7.991600036621094,8.602299690246582,11.466400146484375,3.877400482315674,32.13410186767578,22.559999465942383,0,0.5891000032424927,,139.9219970703125,592.7890014648438,138.2461700439453,65.57083129882812,60.28151321411133,16.301511764526367,40.9596061706543,0.6782890558242798,6.4240546226501465,125.1220474243164,8.048044270358503,2.6345854351310063,3.0547668574499305,1.048538535417072,0.2110734968346692,0.06909643409280337,0.14197706274186583,0.2534741773407049,1.2807548488930338,0.3018568258990712,0.7266420615913515,0.45600001091404596,,3.8771678975441604,,,999,,,,,,,585.9236539840698,4.1875020815321555,598.1398448944092,4.274809232417092,5.82674,5.11137,4.67005,4.31926,4.02736,3.75231,3.48205,3.19452,2.8411,4.89142,4.6421,4.46347,4.31484,4.18552,4.05621,3.92689,3.77758,3.57895,"Foster Griffin","16432",656492
"Kutter Crawford","BOS",2.4655001163482666,2.397200107574463,1.215000033378601,3.8522159391829147,32.64250183105469,2.8399999141693115,0,0.5964000225067139,,45.62200164794922,190.42300415039062,41.05315017700195,20.837129592895508,19.527311325073242,6.4909868240356445,13.049100875854492,0.7451397180557251,1.901944875717163,47.681880950927734,9.406359060478444,2.574238385876908,3.654035738137045,1.2804979901390807,0.25039979367865633,0.06852691424586857,0.18187287943278777,0.23395846579483018,1.185880695685969,0.28493340861179595,0.7389807374771417,0.3269999980768556,,3.8775895828992075,,,999,,,,,,,203.92170853614806,4.4698106433327585,196.62340426445007,4.309837296963243,7.02802,5.5665,4.70861,4.08232,3.57338,3.12483,2.70669,2.29201,1.82387,4.76474,4.5178,4.35087,4.2074,4.07393,3.95047,3.82353,3.68006,3.48966,"Kutter Crawford","20531",676710
"Brady Basso","ATH",0.9951000213623047,0.8848000168800354,0,3.689200068253001,19.148099899291992,0,0,0.5742999911308289,,19.148099899291992,80.9990005493164,18.03766632080078,8.544095039367676,7.8490190505981445,2.148416757583618,6.427804470062256,0.5544381737709045,0.7370098829269409,17.60199737548828,8.273300077427113,3.021200042553535,2.738415186315989,1.0097999759739873,0.21731129095563678,0.07935658991432461,0.1379547010413122,0.24429965643337778,1.277697051902662,0.293789596343861,0.7419893629008739,0.43799999642073373,,3.877761760489123,,,999,,,,,,,84.37923235893251,4.40666347066909,83.81783330440521,4.377344684080346,7.04,5.5,4.6,3.96,3.43,2.98,2.56,2.14,1.67,4.75,4.47,4.28,4.12,3.98,3.84,3.7,3.54,3.33,"Brady Basso","25582",669620
"Nolan McLean","NYM",8.886199951171875,7.897799968719482,13.196000099182129,3.741099734042124,23.969999313354492,23.969999313354492,0,0,,141.82020568847656,607.8880004882812,129.93606567382812,64.69837188720703,58.95150375366211,13.789650917053223,59.503028869628906,0.44801345467567444,7.971235275268555,138.1013641357422,8.763999961697074,3.776099866918849,2.320913183063709,0.8750999735968029,0.2271822507185754,0.09788485514080483,0.12929739557777056,0.24043812533896358,1.335769424559858,0.29894368692508294,0.7331928256981808,0.5009999925323583,,3.8789339003130374,,,87.29000091552734,,,,,,,615.8029808998109,4.342138540205539,603.6155023574829,4.25620241789375,5.53,4.93,4.54,4.24,3.97,3.71,3.46,3.19,2.85,4.75,4.51,4.34,4.2,4.07,3.95,3.82,3.68,3.49,"Nolan McLean","33703",690997
"Christian Scott","NYM",2.6956000328063965,2.513400077819824,1.9731999635696411,3.821971173546422,27.729999542236328,4.230000019073486,0,0.6237999796867371,,47.422401428222656,198.33999633789062,44.08979415893555,21.67514419555664,20.138561248779297,6.305286884307861,12.99109172821045,0.6744686961174011,2.134931802749634,45.96951675415039,8.724266134298537,2.465497782326796,3.5385414648660007,1.1966408332286262,0.23177128971928104,0.06549910239021542,0.16627218732906562,0.24064646098470355,1.2036692400224012,0.28856535072413986,0.7337447697828935,0.3829999976920254,,3.881782745089533,,,748.5700073242188,,,,,,,207.79343991279603,4.381757010498655,204.19944047927856,4.305970054855819,7.17258,5.46869,4.49935,3.80574,3.26747,2.79946,2.37906,1.96626,1.50612,4.70228,4.41721,4.22215,4.05961,3.91708,3.77455,3.63201,3.46948,3.26188,"Christian Scott","30107",681035
"DJ Herz","WSN",1.2027000188827515,1.2062000036239624,0.6226000189781189,3.6738295060156774,16.206300735473633,1.409999966621399,0,0.5891000032424927,,22.553800582885742,96.18099975585938,18.55316734313965,9.930465698242188,9.206535339355469,2.655935525894165,10.632128715515137,0.38694557547569275,0.9441127181053162,26.16234588623047,10.439974943945662,4.242706593417652,2.460687467793027,1.0598399877307534,0.27201158183674057,0.11054292160097269,0.1614686602357679,0.2192922444441618,1.2940300660812418,0.2849656887790177,0.75607023605594,0.36899998540451234,,3.8858388130170094,,,999,,,,,,,105.94424973726271,4.697401191782073,98.19420856237411,4.353776570893589,7.64696,5.58147,4.45389,3.67134,3.06943,2.56159,2.1172,1.68968,1.23904,4.68141,4.40797,4.21453,4.05765,3.92421,3.78733,3.64389,3.49045,3.28357,"DJ Herz","26389",687792
"Anderson Espinoza",,0.049800001084804535,0.04839999973773956,0,3.8468000292778015,1,0,0,0,,1,4.275000095367432,0.9856439828872681,0.46737778186798096,0.4274222254753113,0.10082222521305084,0.34842222929000854,0.02729159966111183,0.046165723353624344,0.8718000054359436,7.846200048923492,3.135800063610077,2.5021365807010625,0.9074000269174576,0.2039298212836679,0.08150227403914526,0.12242754724452265,0.2540049733468285,1.3340662121772766,0.3042935646760215,0.7265298532785706,0.49700000414095424,,3.8859890930354597,,,999,,,,,,,4.157048427313566,4.157048427313566,4.249147225171328,4.249147225171328,,,,,,,,,,,,,,,,,,,"Anderson Espinoza","18593",659262
"Dylan Dodd","ATL",1.6830999851226807,1.4783999919891357,0,3.7052999659914994,32.20370101928711,0,0,0.5672000050544739,,32.20370101928711,135.30999755859375,31.469045639038086,14.410440444946289,13.25826358795166,3.8805458545684814,8.65921688079834,1.2257733345031738,1.1478347778320312,27.772113800048828,7.761499960850542,2.4199998590382594,3.207231575598135,1.084499966950987,0.205248054845486,0.06399539603160964,0.14125265881387636,0.2507434818631398,1.2460761108110903,0.29396287308433955,0.7412437727552388,0.43000000183249815,,3.890453959201399,,,999,,,,,,,137.1490275144577,4.258797069079663,138.96328163146973,4.315133889370146,6.56,5.35,4.61,4.06,3.61,3.21,2.83,2.44,1.99,4.7,4.45,4.27,4.12,3.99,3.87,3.73,3.59,3.39,"Dylan Dodd","29928",689266
"Thomas Szapucki",,0.052799999713897705,0.04969999939203262,0.016499999910593033,3.754036098718643,0.8399999737739563,0.03400000184774399,0,0,,1,4.26200008392334,0.8724327683448792,0.4502483904361725,0.41711512207984924,0.11996021866798401,0.42493948340415955,0.022552475333213806,0.04157581180334091,1.1009504795074463,9.908554315567017,3.824455350637436,2.590840631441944,1.079641968011856,0.2583177986458362,0.09970424097528077,0.15861355767055543,0.2298606941960785,1.2973722517490387,0.292270691467632,0.7500468397321634,0.3919999994405946,,3.892264087498188,,,999,,,,,,,4.458519186079503,4.458519186079503,4.242872230708599,4.242872230708599,,,,,,,,,,,,,,,,,,,"Thomas Szapucki","21065",663378
"Trey Wingenter",,0.05009999871253967,0.04809999838471413,0,3.853800058364868,1,0,0,0,,1,4.285999774932861,0.8716009259223938,0.4617222249507904,0.42820000648498535,0.11460000276565552,0.4454444348812103,0.02706180326640606,0.04840179905295372,1.1069666147232056,9.96269953250885,4.008999913930893,2.4850834987273056,1.0314000248908997,0.25827500533187636,0.10393011158946877,0.1543448937424076,0.22984325832251243,1.3170453608036041,0.29448563525840316,0.7395116499562715,0.3979999929631473,,3.89254182651639,,,999,,,,,,,4.456652086228132,4.456652086228132,4.242594491690397,4.242594491690397,,,,,,,,,,,,,,,,,,,"Trey Wingenter","17793",622259
"Drew Pomeranz","LAA",2.3464999198913574,2.3199000358581543,0,3.716299917977133,47.53089904785156,0,1.8040000200271606,9.666299819946289,,47.53089904785156,201.48699951171875,42.012054443359375,21.159700393676758,19.626564025878906,5.747014045715332,17.792400360107422,1.4640045166015625,2.4611637592315674,49.715736389160156,9.413700065971426,3.3690000914932177,2.7942118760225556,1.0882000434994068,0.24674413986828278,0.08830545098803058,0.1584386888802522,0.23181183070552686,1.2582226720192875,0.28834255303529094,0.7466339540380168,0.3789999989965657,,3.8933883794125395,,,735.6199951171875,,,,,,,258.1650184392929,5.431519782097666,249.2992924451828,5.2449942550887085,6.19,5.19,4.56,4.09,3.7,3.34,2.99,2.63,2.21,4.79,4.49,4.28,4.12,3.96,3.82,3.67,3.5,3.28,"Drew Pomeranz","11426",519141
"Tyler Holton","DET",3.139699935913086,3.0125999450683594,0,3.7587001685385153,62.66669845581055,0,0.8479999899864197,12.248900413513184,,62.66669845581055,265.0870056152344,60.81625747680664,28.51195526123047,26.171703338623047,7.086211204528809,19.595876693725586,1.5995349884033203,2.321897029876709,55.10909652709961,7.914600273598877,2.8143000124363127,2.81228022549994,1.0177000290789355,0.20789059953805794,0.07392243406366134,0.1339681654743966,0.2500984890387337,1.2831717028659948,0.29689385651368055,0.7362621621197398,0.4539999918838371,,3.8956020033279963,,,999,,,,,,,316.15137480497367,5.044966187709856,318.9132201075554,5.08903816486259,6.06,5.2,4.66,4.24,3.88,3.55,3.23,2.9,2.48,4.8,4.54,4.37,4.22,4.09,3.96,3.83,3.68,3.49,"Tyler Holton","26231",663947
"David Festa","MIN",2.4839999675750732,2.5097999572753906,2.450000047683716,3.860067704969978,17.825199127197266,5.639999866485596,0,0.574400007724762,,42.798099517822266,180.9530029296875,38.81412124633789,19.827695846557617,18.3559513092041,5.307583808898926,15.283556938171387,0.3714423179626465,1.7619394063949585,43.78356170654297,9.20723255935215,3.2139747790964917,2.864749474462421,1.1161302678918805,0.2419609566996567,0.08446147171213336,0.15749948498752334,0.2368050253157916,1.2640205708662733,0.29182720237148657,0.7343505614505754,0.4089999985454006,,3.8961036392612414,,,999,,,,,,,189.2341747522354,4.421555557003956,183.72014248371124,4.292717306459024,7.07007,5.60785,4.75098,4.12397,3.62119,3.1798,2.7698,2.35834,1.89112,4.84799,4.58653,4.40938,4.26223,4.13508,4.00792,3.87362,3.72646,3.52501,"David Festa","30056",701581
"Kevin Gausman","TOR",9.735699653625488,9.287099838256836,14.562999725341797,3.9470001550400187,26.979999542236328,26.979999542236328,0,0,,161.60299682617188,682.156982421875,150.0199737548828,76.3089370727539,70.87189483642578,20.324270248413086,55.072505950927734,0.591430127620697,3.961967945098877,159.00477600097656,8.855299790932028,3.067100012331441,2.8871897738348333,1.1319000007931401,0.2330911800337495,0.08073289194431868,0.15235828808943083,0.2407551832942008,1.26911309650042,0.29224338466184185,0.7290796833246599,0.3840000236210745,,3.898175279966478,,,112.94999694824219,,,,,,,696.7278510093688,4.311354768741099,684.7056012153625,4.236961038240309,5.52,5.01,4.66,4.39,4.15,3.92,3.69,3.44,3.11,4.78,4.58,4.45,4.34,4.23,4.13,4.03,3.91,3.75,"Kevin Gausman","14107",592332
"Luke Little","CHC",1.3799999952316284,1.2015999555587769,0,3.4968000269822626,26.296300888061523,0,0,0.6197999715805054,,26.296300888061523,115.08200073242188,21.4892635345459,11.263874053955078,10.216989517211914,2.1200661659240723,15.774273872375488,0.767596960067749,1.9392467737197876,30.310869216918945,10.373999906432477,5.3987998333192495,1.921538161575887,0.7255999836075503,0.26338496918727544,0.13706986124661133,0.1263151079406641,0.2207004105999558,1.4170638511304443,0.29827424885041526,0.7581083588162494,0.4989999935859309,,3.8987297888982115,,,999,,,,,,,122.60410392284393,4.662408771665143,113.88102066516876,4.330685945142594,6.36,5.14,4.41,3.87,3.42,3.03,2.66,2.28,1.84,4.57,4.29,4.1,3.95,3.81,3.68,3.54,3.38,3.18,"Luke Little","28036",681432
"Kirby Yates","LAA",2.2256999015808105,2.2490999698638916,0,3.8082001570731108,45.5802001953125,0,5.711999893188477,9.307000160217285,,45.5802001953125,195.45599365234375,37.64287185668945,20.745574951171875,19.286502838134766,5.299964427947998,22.445209503173828,1.3576374053955078,1.979382872581482,53.56382369995117,10.57639964795805,4.431899918450533,2.386425650978088,1.0465000076159703,0.274045439584855,0.11483510474023616,0.15921033484461883,0.22009333710488743,1.3182934937184148,0.28834443847768904,0.7469888439485985,0.36899997966337933,,3.904015505672306,,,269.42999267578125,,,,,,,273.87432253360754,6.008624827448059,258.64333379268646,5.674466822971206,6.32,5.29,4.66,4.17,3.77,3.4,3.05,2.69,2.25,4.83,4.55,4.35,4.19,4.05,3.91,3.77,3.61,3.39,"Kirby Yates","9073",489446
"Dedniel Núñez","NYM",0.05130000039935112,0.04690000042319298,0,3.7555000483989716,1,0,0,0,,1,4.258999824523926,0.8788872957229614,0.45195555686950684,0.4172777831554413,0.1131555587053299,0.4291222095489502,0.027768680825829506,0.033565178513526917,1.0446889400482178,9.40220046043396,3.8620998859405518,2.43447884262688,1.018400028347969,0.24528973540518845,0.10075656896673335,0.1445331664384551,0.23151079117770776,1.3080095052719116,0.2902183218049034,0.7446591091535882,0.41200001181176804,,3.9048428654670717,,,999,,,,,,,4.424395374953747,4.424395374953747,4.230293452739716,4.230293452739716,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Forrest Whitley",,0.05040000006556511,0.04780000075697899,0,3.796700119972229,1,0,0,0,,1,4.255000114440918,0.8844442963600159,0.45553332567214966,0.4218555688858032,0.1168999969959259,0.40093332529067993,0.02715541049838066,0.0474943108856678,1.0476222038269043,9.428599834442139,3.6083999276161194,2.6129586585684033,1.0520999729633331,0.24620967700362933,0.09422639588891298,0.15198328111471637,0.23234663241279913,1.2853776216506958,0.290510860416817,0.7397978571879743,0.4000000056032569,,3.9048747800290586,,,999,,,,,,,4.412536365538836,4.412536365538836,4.230261538177729,4.230261538177729,,,,,,,,,,,,,,,,,,,"Forrest Whitley","19586",666215
"Graham Ashcraft","CIN",2.7934000492095947,2.7607998847961426,0,3.8906999876808435,56.574100494384766,0,1.8890000581741333,13.944999694824219,,56.574100494384766,240.53599548339844,56.8001708984375,26.64388656616211,24.45698356628418,6.203035831451416,16.398944854736328,1.6147181987762451,3.0478317737579346,47.71333694458008,7.590399648401703,2.608799828947806,2.909537007852036,0.9868000020363357,0.19836256460781232,0.06817667693261388,0.13018588767519845,0.25691063179210993,1.2938626529367299,0.3026635979094009,0.7216201841525216,0.4759999866148747,,3.9049783735747536,,,999,,,,,,,296.98190166950224,5.249432144289754,304.54237973690033,5.383070646737504,6.29,5.38,4.8,4.35,3.98,3.63,3.3,2.94,2.51,4.93,4.67,4.49,4.34,4.21,4.08,3.94,3.79,3.59,"Graham Ashcraft","27552",668933
"Kody Funderburk","MIN",2.809000015258789,2.6598000526428223,0,3.653099995747272,55.70370101928711,0,1.652999997138977,11.309499740600586,,55.70370101928711,240.3090057373047,51.25790786743164,24.847564697265625,22.610132217407227,5.069655418395996,24.66436004638672,1.445939302444458,3.3436594009399414,53.51516342163086,8.646399825891526,3.9849998537910674,2.1697365478359827,0.819099950823122,0.22269312486828438,0.1026360205299535,0.12005710433833088,0.2414398009315859,1.3629663114759767,0.3004775178516872,0.7420979077017664,0.5009999910787366,,3.9052692026090745,,,748.510009765625,,,,,,,293.0893328905106,5.261577373270583,289.12225210666656,5.190359829171127,6.01,5.09,4.52,4.09,3.72,3.38,3.05,2.71,2.3,4.7,4.43,4.24,4.09,3.95,3.82,3.68,3.53,3.32,"Kody Funderburk","24993",681892
"Jason Adam","SDP",2.7934000492095947,2.675299882888794,0,3.85029992690923,55.70370101928711,0,0.9639999866485596,14.023300170898438,,55.70370101928711,237.6439971923828,49.18042755126953,25.756153106689453,23.83066177368164,6.171969890594482,22.499343872070312,1.6656467914581299,3.3800106048583984,57.42123031616211,9.277499760142021,3.6352000162165226,2.5521291039709952,0.9971999705390713,0.24162710186059194,0.0946766766166458,0.14695042524394614,0.2322409771557226,1.2868044692132952,0.2902614493892809,0.7284951922814432,0.41300000764082373,,3.9076381554059143,,,999,,,,,,,306.5406440734863,5.503057040453169,296.4004943370819,5.321019769125481,6.22,5.3,4.72,4.28,3.9,3.55,3.22,2.87,2.44,4.87,4.6,4.42,4.27,4.13,4,3.87,3.71,3.51,"Jason Adam","11861",592094
"Justin Lawrence","PIT",2.4386000633239746,2.34660005569458,0,3.770399962996246,48.740699768066406,0,0,9.050100326538086,,48.740699768066406,210.8159942626953,43.28052520751953,22.26583480834961,20.419103622436523,4.724598407745361,23.167537689208984,1.4628522396087646,3.0462911128997803,51.19831466674805,9.453800093010281,4.2778999931283215,2.2099161056116587,0.8723999834234452,0.24285782891287858,0.1098945920599373,0.13296323685294126,0.23445296592016485,1.3632972692826109,0.29962815360544526,0.7384180382756877,0.4659999933772619,,3.907891665437086,,,999,,,,,,,249.9947965621949,5.129076885473539,242.23926377296448,4.969958677771654,6.27,5.28,4.66,4.2,3.8,3.44,3.1,2.74,2.31,4.82,4.55,4.36,4.2,4.07,3.93,3.79,3.63,3.43,"Justin Lawrence","17639",664875
"Yusei Kikuchi","LAA",8.912699699401855,9.39050006866455,13.305500030517578,3.853600154067808,26.600000381469727,26.600000381469727,0,0,,151.17379760742188,637.3259887695312,137.81536865234375,69.93132019042969,64.72926330566406,19.90119171142578,52.84532165527344,0.5359911918640137,4.863434791564941,157.27450561523438,9.363200322670314,3.1461000677680335,2.9761292142601605,1.18480006613288,0.24677246556174523,0.08291725519823934,0.1638552103635059,0.2377696192711144,1.2612019630725788,0.2929970360591145,0.7415853529066533,0.4099999913809194,,3.9110164787566672,,,506.57000732421875,,,,,,,657.0042276382446,4.34601920462696,638.5762376785278,4.22411983945012,5.51,4.97,4.62,4.33,4.09,3.85,3.62,3.36,3.03,4.74,4.54,4.4,4.28,4.18,4.07,3.97,3.84,3.68,"Yusei Kikuchi","20633",579328
"Cody Ponce","TOR",0.06069999933242798,0.060100000351667404,0.08510000258684158,4.014600098133087,0.1754000037908554,0.1754000037908554,0,0,,1,4.24399995803833,0.9739980101585388,0.4828888773918152,0.446066677570343,0.1222444474697113,0.314077764749527,0.0037219880614429712,0.04253336787223816,0.9407777786254883,8.467000007629395,2.826699882745743,2.9953657476381577,1.1002000272274017,0.22167242882357058,0.07400512908928035,0.1476672997342902,0.25055327725138665,1.2880757749080658,0.30157330245071073,0.7208906014447254,0.4410000024858677,,3.912591975927353,,,250.02000427246094,,,,,,,4.175720629096031,4.175720629096031,4.222544342279434,4.222544342279434,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"Brandon Walter","HOU",0.06260000169277191,0.05810000002384186,0.08910000324249268,3.810600131750107,0.1754000037908554,0.1754000037908554,0,0,,1,4.211999893188477,0.9895672798156738,0.46204444766044617,0.42340001463890076,0.11735555529594421,0.26107779145240784,0.0030621238984167576,0.05142851918935776,0.8416666388511658,7.574999749660492,2.3497001230716705,3.223815530876337,1.056199997663498,0.1998258927338257,0.06198428254345762,0.13784161019036809,0.25376815190689445,1.2506450712680817,0.2966230951814991,0.725919444057449,0.4660000012736035,,3.9149441912770273,,,999,,,,,,,4.129466088116169,4.129466088116169,4.22019212692976,4.22019212692976,,,,,,,,,,,,,,,,,,,"Brandon Walter","26056",687888
"Sawyer Gipson-Long","DET",1.0693000555038452,1.090399980545044,0.6216999888420105,3.9037122701910665,13.595199584960938,1.409999966621399,0,0.5358999967575073,,20.06839942932129,84.77300262451172,19.488826751708984,9.437906265258789,8.704584121704102,2.432267665863037,5.818243026733398,0.33747541904449463,0.9539505839347839,18.080095291137695,8.10831268299818,2.609285679459467,3.107483686752873,1.0907899790345994,0.21327657074057585,0.06863320687724561,0.14464336386333024,0.24985416174658034,1.261040765486611,0.29669542761655004,0.7245566413173082,0.4430000026774384,,3.921241356703232,,,999,,,,,,,85.90552366971971,4.280636528701234,86.70972722768784,4.320709657642107,8.24315,5.98353,4.75569,3.90498,3.24392,2.70464,2.22321,1.75964,1.28,4.97926,4.6914,4.49747,4.33962,4.19569,4.05176,3.90783,3.74391,3.52605,"Sawyer Gipson-Long","26048",687830
"Jordan Hicks","CHW",2.598299980163574,2.699399948120117,0,3.8061000233492295,53.9630012512207,0,1.7020000219345093,9.51990032196045,,53.9630012512207,233.20199584960938,50.52554702758789,24.97527503967285,22.820953369140625,5.076719284057617,23.455917358398438,1.2362037897109985,3.207693576812744,51.74272155761719,8.62969966867846,3.9119999134742445,2.205955996817605,0.8467000073589307,0.22187941131938585,0.1005819751796851,0.12129743613970075,0.24463029982794088,1.3709664523952472,0.30356096902108987,0.7328131604421425,0.4970000084733971,,3.9227637554814465,,,999,,,,,,,275.60035150051124,5.107209478907121,273.90186727046967,5.075734501780953,6.2,5.27,4.69,4.25,3.87,3.52,3.19,2.84,2.41,4.8,4.55,4.38,4.24,4.11,3.99,3.86,3.71,3.52,"Jordan Hicks","19618",663855
"Andrew Morris","MIN",2.151099920272827,2.121299982070923,0,3.8564997246696517,43.51850128173828,0,0,3.829400062561035,,43.51850128173828,183.15899658203125,42.85920715332031,20.227397918701172,18.647676467895508,5.251232147216797,11.64506721496582,1.1973103284835815,1.6962355375289917,36.99169158935547,7.650199673670863,2.4082999608874878,3.176597516055131,1.0859999295238458,0.20196491725585553,0.06357900748681136,0.13838590976904416,0.25238363675072945,1.2524391411235898,0.29479163457397145,0.7269358054492758,0.4369999912317301,,3.9234571928272546,,,999,,,,,,,195.2898906469345,4.487514158234219,198.6035636663437,4.563658164158423,6.46,5.41,4.76,4.27,3.85,3.48,3.12,2.75,2.3,4.87,4.61,4.43,4.28,4.15,4.02,3.88,3.73,3.53,"Andrew Morris","31891",702193
"Luis García",,1.5500999689102173,1.5260000228881836,0,3.9014001557006885,31.33329963684082,0,0,0,,31.33329963684082,134.53599548339844,30.336523056030273,14.827613830566406,13.582637786865234,3.106870651245117,12.07376480102539,0.9195535778999329,1.4022687673568726,28.047828674316406,8.056299878869028,3.4680000021914243,2.3230391792901566,0.8923999765517612,0.20847824831962886,0.08974375041893734,0.11873449790069152,0.2505908855095002,1.3535212808290011,0.3028705063587572,0.7247028176546619,0.4889999955767022,,3.924129565302709,,,999,,,,,,,130.44450500011442,4.163126977113556,131.9447363615036,4.211006752904078,6.9,5.64,4.88,4.31,3.83,3.41,3.01,2.61,2.13,4.97,4.7,4.51,4.36,4.22,4.09,3.95,3.8,3.59,"Luis Garcia","6984",472610
"Bryan Hudson","CHW",2.2197000980377197,2.2237000465393066,0,3.6809001071604306,45.259300231933594,0,0,5.4604997634887695,,45.259300231933594,193.99600219726562,40.4908447265625,20.18967056274414,18.51055145263672,4.709481716156006,19.93219566345215,1.3005491495132446,1.9909809827804565,45.56304168701172,9.060400251035572,3.963599968443554,2.285901787054826,0.9365000171942173,0.23486587955910945,0.10274539391375712,0.13212048564535234,0.23531225570857964,1.3350414186780108,0.2937707245337372,0.7474186277661098,0.4480000034608276,,3.927607891803853,,,999,,,,,,,218.91455280780792,4.836896542499975,212.2717913389206,4.6901253499528925,6.23,5.21,4.58,4.1,3.7,3.33,2.98,2.62,2.19,4.74,4.46,4.27,4.12,3.98,3.84,3.7,3.55,3.34,"Bryan Hudson","19924",663542
"J.B. Bukauskas","MIL",0.049300000071525574,0.048900000751018524,0,3.8377000987529755,1,0,0,0,,1,4.283999919891357,0.9792367219924927,0.4669666588306427,0.42641112208366394,0.09958888590335846,0.3691111207008362,0.02973952889442444,0.04361540451645851,0.8701111078262329,7.830999970436096,3.3220000863075256,2.357314800416041,0.8962999731302261,0.20310717182466684,0.0861603939316126,0.11694677789305424,0.25294951354757994,1.3483478426933289,0.30316235867161107,0.7290628852845964,0.5040000016695979,,3.9277491949498655,,,999,,,,,,,4.131083866208792,4.131083866208792,4.207387123256922,4.207387123256922,,,,,,,,,,,,,,,,,,,"J.B. Bukauskas","20491",656266
"Brock Burke","CIN",2.71589994430542,2.5820000171661377,0,3.7540000665909,53.9630012512207,0,0.9449999928474426,11.491399765014648,,53.9630012512207,229.4340057373047,49.92483901977539,24.433847427368164,22.508567810058594,6.2093424797058105,19.98369789123535,1.8198704719543457,2.1571385860443115,52.18581771850586,8.703599662295066,3.3328998916095256,2.611419468135276,1.0355999670438667,0.22745459004999075,0.08709998252881532,0.14035460752117543,0.2408416987303162,1.2954901560340721,0.29359355988381,0.7428628550010146,0.4280000047219419,,3.927759508897747,,,999,,,,,,,281.7864403367043,5.221845223635147,277.7332790493965,5.146735218755349,6.12,5.19,4.61,4.17,3.79,3.45,3.11,2.76,2.34,4.75,4.49,4.31,4.16,4.03,3.9,3.77,3.61,3.42,"Brock Burke","17968",656271
"Brian Van Belle","TBR",0.04830000177025795,0.04989999905228615,0,3.8501999974250793,1,0,0,0,,1,4.204999923706055,1.0199648141860962,0.46631109714508057,0.4277999997138977,0.11668889224529266,0.23624444007873535,0.027290450409054756,0.03922003507614136,0.7745333313941956,6.97079998254776,2.126199960708618,3.278525120574519,1.050200030207634,0.18419342341189976,0.05618179414151393,0.12801162927038584,0.25956371371128817,1.2562092542648315,0.29729519475960475,0.7227907873268321,0.4679999887736318,,3.929418680071831,,,999,,,,,,,4.035491345822812,4.035491345822812,4.205717638134956,4.205717638134956,,,,,,,,,,,,,,,,,,,"Brian Van Belle","27695",687003
"Ian Hamilton","ATL",2.077500104904175,1.8530999422073364,0,3.754100273270564,40.0369987487793,0,0,3.478600025177002,,40.0369987487793,172.49899291992188,35.39334487915039,18.19681739807129,16.7003231048584,4.043736934661865,19.096315383911133,1.075531244277954,1.7713922262191772,41.624691009521484,9.356900636742042,4.292700347836145,2.1797236887169746,0.9090000137202194,0.2413039653445667,0.1107039238934925,0.13060004145107418,0.23341716590240413,1.3609826402065883,0.29585468648058083,0.7432728010989729,0.4510000071208095,,3.9324568457082525,,,999,,,,,,,189.0737890481949,4.722476583087029,182.17707288265228,4.550218012737699,6.44,5.34,4.67,4.16,3.73,3.35,2.99,2.61,2.17,4.82,4.54,4.35,4.19,4.05,3.91,3.77,3.61,3.4,"Ian Hamilton","19261",641656
"Nick Mears","KCR",2.590100049972534,2.4514000415802,0,3.8996001735901666,51.351898193359375,0,0,9.609199523925781,,51.351898193359375,219.26499938964844,46.2232551574707,23.965360641479492,22.250207901000977,6.08405876159668,21.098783493041992,1.3340082168579102,1.8242847919464111,53.409400939941406,9.360600588697087,3.6978000447495365,2.5313971754606084,1.0662999963154431,0.24358379626759016,0.09622504071225729,0.14735875555533287,0.23542222946168032,1.310994160274654,0.2933112513740385,0.7373038440503292,0.3900000076549691,,3.9343894776770787,,,999,,,,,,,261.47605557441716,5.0918479116363065,254.15312218666077,4.949244937931561,6.34,5.37,4.77,4.3,3.91,3.55,3.21,2.85,2.41,4.94,4.66,4.46,4.31,4.16,4.02,3.88,3.72,3.51,"Nick Mears","25376",683232
"Ryan Pressly",,0.04960000142455101,0.04859999939799309,0,3.8835999369621277,1,0,0,0,,1,4.285999774932861,0.9617784023284912,0.4704222083091736,0.4315111041069031,0.10414444655179977,0.38608887791633606,0.02080424316227436,0.039679788053035736,0.9151777625083923,8.236599862575531,3.4747999012470245,2.3703810569407486,0.937300018966198,0.2135272539818853,0.0900814041508866,0.1234458498309987,0.2491504718707731,1.3478672802448273,0.30188717273048943,0.7299480741355325,0.47600001496374167,,3.935964596271515,,,999,,,,,,,4.171448988467455,4.171448988467455,4.199171721935272,4.199171721935272,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
