Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kendall Graveman",,1.743899941444397,1.8803999423980713,0,4.386499817306931,37,0,0,0,,37,162.77999877929688,36.36016845703125,19.49406623840332,18.033388137817383,4.427255630493164,17.565956115722656,0.87884920835495,1.696493148803711,32.16286849975586,7.82340044588656,4.272800136256862,1.8309773910324205,1.076900018228067,0.19758489213016558,0.10791225118227964,0.08967264094788595,0.25334998109962253,1.4574628262906462,0.29864099609341765,0.7214231135792136,0.45100000468693613,,4.513945344976477,,,999,,,,,,,131.34670696258547,3.5499109989887967,133.98406600952148,3.6211909732303105,7.38,6.16,5.41,4.84,4.36,3.92,3.51,3.08,2.57,5.56,5.25,5.04,4.86,4.7,4.55,4.39,4.21,3.97,"Kendall Graveman","15514",608665
"Trevor Gott","WSN",0.045099999755620956,0.052799999713897705,0,4.434900104999542,1,0,0,0,,1,4.327000141143799,1.0099217891693115,0.5292555689811707,0.49276667833328247,0.13894444704055786,0.35569998621940613,0.02662835828959942,0.046952277421951294,0.8175777792930603,7.358200013637543,3.201299875974655,2.2985038261675794,1.2505000233650208,0.18894794375415525,0.08220475493799739,0.10674318881615785,0.2573476716880799,1.3656217753887177,0.2934732172645436,0.7141717429076158,0.4100000035815132,,4.514215362071991,,,999,,,,,,,3.492385417222977,3.492385417222977,3.620920956134796,3.620920956134796,,,,,,,,,,,,,,,,,,,"Trevor Gott","15046",641627
"Daison Acosta","SDP",0.047600001096725464,0.0502999983727932,0,4.304800093173981,1,0,0,0,,1,4.375999927520752,0.9298562407493591,0.5149222016334534,0.47831112146377563,0.12832222878932953,0.488444447517395,0.026553567498922348,0.047720279544591904,0.9486444592475891,8.537800133228302,4.396000027656555,1.9421747223645223,1.1549000591039658,0.2167834723400119,0.11161893409676678,0.10516453824324513,0.2421604553857583,1.4183006882667542,0.29010935857292364,0.7293253152462562,0.4089999908331979,,4.514530555158854,,,999,,,,,,,3.692805097252131,3.692805097252131,3.6206057630479336,3.6206057630479336,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Blas Castaño","SEA",0.42399999499320984,0.4575999975204468,0,4.381499767303467,9,0,0,0.6499999761581421,,9,39.0620002746582,9.50730037689209,4.745699882507324,4.381499767303467,1.1390999555587769,2.888400077819824,0.23573917150497437,0.5744848251342773,6.387700080871582,6.387700080871582,2.888400077819824,2.2115011455383438,1.1390999555587769,0.16352721406885184,0.07394398795531466,0.08958322611353718,0.2670656356941092,1.377300050523546,0.29809441513427315,0.7082703950462402,0.46899999404289255,,4.515308981471591,,,999,,,,,,,32.85683492422105,3.6507594360245608,35.17844593524933,3.9087162150277033,9.22,6.71,5.34,4.39,3.66,3.05,2.51,1.99,1.45,5.45,5.19,5,4.85,4.72,4.58,4.44,4.29,4.08,"Blas Castano","26117",680604
"TJ Nichols","TBR",0.05270000174641609,0.06840000301599503,0.07530000060796738,4.485155314207077,0.18199999630451202,0.17399999499320984,0,0,,1,4.306000232696533,1.0395970344543457,0.5366709232330322,0.498350590467453,0.144227996468544,0.3117426633834839,0.004119464196264744,0.04255189374089241,0.7787513732910156,7.008762359619141,2.805683970451355,2.498058381996469,1.298051968216896,0.1808526082692152,0.07239727044516722,0.10845533782404798,0.26307552226895675,1.3513396978378296,0.2956256021772087,0.7087647841961295,0.4300000060905815,,4.515481197088957,,,999,,,,,,,3.4176624290645123,3.4176624290645123,3.6196551211178303,3.6196551211178303,,,,,,,,,,,,,,,,,,,"TJ Nichols","sa3023039",694375
"Kyle Crick",,0.04699999839067459,0.050999999046325684,0,4.451399981975555,1,0,0,0,,1,4.386000156402588,0.957463800907135,0.5303555727005005,0.49459999799728394,0.13135555386543274,0.4671333432197571,0.025114236399531364,0.04786441847681999,0.9361333250999451,8.425199925899506,4.204200088977814,2.003995943958025,1.1821999847888947,0.21343668301821603,0.10650554641176789,0.10693113660644814,0.24734260103185782,1.424597144126892,0.2946689011497277,0.7207560461261109,0.39500000475641256,,4.515485153347254,,,999,,,,,,,3.622194170206785,3.622194170206785,3.6196511648595333,3.6196511648595333,,,,,,,,,,,,,,,,,,,"Kyle Crick","13182",605195
"Vinny Nittoli","BOS",0.047600001096725464,0.0502999983727932,0,4.397100001573563,1,0,0,0,,1,4.322999954223633,1.000212550163269,0.5244222283363342,0.48856666684150696,0.1409444510936737,0.3596666753292084,0.025570545345544815,0.045789215713739395,0.834077775478363,7.506699979305267,3.2370000779628754,2.319029903771093,1.2685000598430634,0.19293957536674436,0.08319839906031201,0.10974117630643235,0.2553162221106426,1.3598792254924774,0.29201757770468395,0.7186374530416613,0.4010000068387472,,4.515626304596663,,,999,,,,,,,3.5176184989511965,3.5176184989511965,3.6195100136101246,3.6195100136101246,,,,,,,,,,,,,,,,,,,"Vinny Nittoli","16754",657697
"Ethan Pecko","HOU",0.05730000138282776,0.0632999986410141,0.07500000298023224,4.431770503520966,0.19439999759197235,0.17139999568462372,0,0,,1,4.315000057220459,0.9940868616104126,0.5298362970352173,0.49241894483566284,0.1428181380033493,0.3749020993709564,0.004452283959835768,0.03325570374727249,0.8502010107040405,7.651809096336365,3.374118894338608,2.2677947446295508,1.2853632420301437,0.1970338353255328,0.08688345177275676,0.11015038355277605,0.2544476579689415,1.368988960981369,0.2921483881540267,0.7178112835795127,0.4155844109248241,,4.515843500196934,,,999,,,,,,,3.534639674425126,3.534639674425126,3.6192928180098534,3.6192928180098534,,,,,,,,,,,,,,,,,,,"Ethan Pecko","sa3022997",814490
"Zack Littell","WSN",7.7571001052856445,10.401900291442871,11.767200469970703,4.5228001769785795,25.920000076293945,25.920000076293945,0,0,,151.67520141601562,644.0560302734375,161.9929656982422,81.53215789794922,76.22184753417969,25.117412567138672,31.855161666870117,0.49527907371520996,6.043821334838867,115.3759536743164,6.8460999120137185,1.8901999293574587,3.6218919521073807,1.4903999532805523,0.17913962178932308,0.049460233534877135,0.12967938825444594,0.2672458671021998,1.2780476014231525,0.2939365011852944,0.7077975509727057,0.3870000118932393,,4.516188745193566,,,728.5,,,,,,,509.32556343078625,3.3580015630492235,548.9046020507812,3.6189475730132212,6.24,5.67,5.3,4.99,4.72,4.47,4.22,3.93,3.58,5.46,5.23,5.07,4.94,4.81,4.7,4.57,4.43,4.25,"Zack Littell","15823",641793
"Davis Martin","CHW",8.233499526977539,10.936400413513184,12.189900398254395,4.514199879768365,27.540000915527344,27.540000915527344,0,0,,159.0709991455078,689.8140258789062,165.76919555664062,85.97964477539062,79.7864761352539,21.99951934814453,54.363399505615234,0.7546564936637878,7.354106903076172,125.72795104980469,7.1135000441731835,3.0758001029652435,2.312731583991876,1.244700009410183,0.18226354688803567,0.07880877666462306,0.10345477022341261,0.2639231239435353,1.3838637856350726,0.2992900489449888,0.7085545594907435,0.4375624283788314,,4.516220047060375,,,999,,,,,,,541.8347801208495,3.406244903417085,575.6646270751953,3.6189162711464125,6.29,5.71,5.33,5.02,4.75,4.49,4.23,3.95,3.59,5.57,5.31,5.12,4.97,4.83,4.7,4.56,4.4,4.19,"Davis Martin","21448",663436
"Tyler Bryant","MIL",0.04639999940991402,0.051500000059604645,0,4.416499882936478,1,0,0,0,,1,4.388000011444092,0.9655355215072632,0.5278221964836121,0.4907222092151642,0.1290111094713211,0.4742000102996826,0.026626383885741234,0.04083472862839699,0.9197221994400024,8.277499794960022,4.2678000926971436,1.939523786300133,1.16109998524189,0.2095994068006672,0.10806745876548512,0.10153194803518206,0.24930136305612105,1.4397355318069458,0.29619536313449624,0.7242465776578291,0.4160000004346738,,4.517940559238196,,,999,,,,,,,3.5971111796796325,3.5971111796796325,3.6171957589685917,3.6171957589685917,,,,,,,,,,,,,,,,,,,"Tyler Bryant","sa3024995",827744
"Tanner Andrews","TOR",0.0478999987244606,0.05009999871253967,0,4.394599914550781,1,0,0,0,,1,4.35699987411499,0.9950516819953918,0.5262333154678345,0.48828887939453125,0.13101111352443695,0.41957777738571167,0.0264382753521204,0.03723056614398956,0.8448444604873657,7.6036001443862915,3.776199996471405,2.0135586440049056,1.1791000217199326,0.19390509178267387,0.09629969922157454,0.09760539256109933,0.255128927436563,1.4146294593811035,0.29546556254205886,0.7215611711261619,0.4290000058824873,,4.51901690363884,,,999,,,,,,,3.5206928208470343,3.5206928208470343,3.6161194145679474,3.6161194145679474,,,,,,,,,,,,,,,,,,,"Tanner Andrews","sa3007850",681084
"Mason Adams","CHW",0.052000001072883606,0.06920000165700912,0.07490000128746033,4.500023066997528,0.18369999527931213,0.1737000048160553,0,0,,1,4.3379998207092285,1.0841180086135864,0.5422316789627075,0.5000025629997253,0.1293611079454422,0.30575722455978394,0.004195143934339285,0.05318821966648102,0.6871798634529114,6.184618771076202,2.7518150210380554,2.247468933701512,1.1642499715089798,0.15840938032601462,0.07048345716846872,0.0879259231575459,0.2724561933661798,1.3898752331733704,0.3018981355567094,0.7012448829567641,0.48600001192642517,,4.519307327270508,,,999,,,,,,,3.287674944102764,3.287674944102764,3.6158289909362793,3.6158289909362793,,,,,,,,,,,,,,,,,,,"Mason Adams","sa3020388",690279
"River Ryan","LAD",3.2163000106811523,3.135499954223633,3.4024999141693115,4.475033155443328,16.100000381469727,8.100000381469727,0,0.7771999835968018,,53.93199920654297,234.42999267578125,54.92234420776367,28.92707633972168,26.816387176513672,7.227869987487793,20.329660415649414,0.3803025782108307,2.5344226360321045,43.94712829589844,7.333756591302134,3.392548884385643,2.161724662260896,1.2061638886825883,0.18746376175798335,0.08671953696541515,0.1007442247925682,0.2595992157023175,1.3953127221414703,0.29736394551035356,0.7112360521570248,0.4419999876981993,,4.519477775949953,,,645.25,,,,,,,189.80670571327207,3.519370846728132,198.10849356651306,3.6733014996870126,7.5458,6.23923,5.44985,4.87051,4.38343,3.9497,3.54486,3.11745,2.6219,5.68913,5.3621,5.13507,4.94655,4.78803,4.61952,4.461,4.27248,4.02545,"River Ryan","29514",689981
"Vince Velasquez","CHC",0.38370001316070557,0.4000000059604645,0,4.362500041723251,8,0,0,0.7208999991416931,,8,34.69200134277344,7.623219966888428,4.144622325897217,3.8777778148651123,1.164888858795166,3.3380444049835205,0.3250640332698822,0.32332944869995117,7.523555755615234,8.464000225067139,3.7552999556064606,2.2538812678414257,1.3104999661445618,0.2168671585498609,0.09621942452965045,0.12064773402021046,0.245667605966675,1.3701580464839935,0.2890644635897462,0.7305825534343152,0.3623623643180438,,4.520206969976425,,,999,,,,,,,31.998085069656373,3.9997606337070466,31.803034782409668,3.9753793478012085,9.26,6.63,5.21,4.24,3.49,2.88,2.34,1.84,1.32,5.42,5.14,4.94,4.78,4.63,4.49,4.34,4.18,3.96,"Vince Velasquez","11189",592826
"Cody Bolton","HOU",0.0478999987244606,0.05000000074505806,0,4.394900053739548,1,0,0,0,,1,4.359000205993652,0.9883160591125488,0.5258111357688904,0.4883222281932831,0.13201111555099487,0.4172888994216919,0.024746043607592583,0.0452202670276165,0.859155535697937,7.732399821281433,3.755600094795227,2.0588986117019044,1.1881000399589539,0.19709921887973136,0.09573041516444919,0.10136880371528217,0.2536425848493989,1.4056049585342407,0.2947364318460694,0.7206761666658383,0.42400000459443915,,4.520497248321772,,,999,,,,,,,3.537425097078085,3.537425097078085,3.6146390698850155,3.6146390698850155,,,,,,,,,,,,,,,,,,,"Cody Bolton","23265",675989
"Ron Marinaccio","SDP",2.072999954223633,2.2370998859405518,0,4.403500166806308,44,0,0,0.6536999940872192,,44,192.6439971923828,42.12546157836914,23.153778076171875,21.528223037719727,5.637377738952637,19.803911209106445,0.9892269372940063,2.676403045654297,39.88013458251953,8.15730025551536,4.0508000200445,2.013750423410373,1.153099992058494,0.2070146755867688,0.10280056216508726,0.10421411342168155,0.24755847341298629,1.4074857451698997,0.2927332918375985,0.7175743133741994,0.4159999863763639,,4.5207405046983204,,,999,,,,,,,161.66818008422854,3.6742768200961033,161.64821577072144,3.6738230856982144,7.15,6.06,5.38,4.85,4.41,4.01,3.62,3.21,2.72,5.51,5.22,5.02,4.85,4.7,4.55,4.4,4.23,4.01,"Ron Marinaccio","23488",676760
"Melvin Adón",,0.0471000000834465,0.05079999938607216,0,4.376599878072739,1,0,0,0,,1,4.413000106811523,0.9889091849327087,0.5271000266075134,0.4862888753414154,0.11456666886806488,0.4880666732788086,0.02677808329463005,0.04797813668847084,0.855400025844574,7.698600232601166,4.392600059509277,1.7526294514190806,1.031100019812584,0.19383639364165273,0.11059747597229179,0.08323891766936094,0.25507366198874126,1.4769758582115173,0.30077259863472305,0.7214707896228783,0.47200001231802313,,4.521837391704321,,,999,,,,,,,3.522331713885069,3.522331713885069,3.613298926502466,3.613298926502466,,,,,,,,,,,,,,,,,,,"Melvin Adon","sa873314",661536
"Skylar Arias",,0.05009999871253967,0.05429999902844429,0.02019999921321869,4.348382234573364,0.770799994468689,0.04879999905824661,0,0,,1,4.375999927520752,0.9728749990463257,0.5199755430221558,0.4831535816192627,0.1316368728876114,0.45000576972961426,0.020257823169231415,0.04278415068984032,0.9010452032089233,8.10940682888031,4.050051927566528,2.002297001103599,1.1847318559885025,0.2059061284581455,0.10283495822280958,0.10307117023533591,0.25053370723376056,1.42288076877594,0.295116605246591,0.7289787966697036,0.40800000577522155,,4.522695020586252,,,999,,,,,,,3.5751121111214164,3.5751121111214164,3.612441297620535,3.612441297620535,,,,,,,,,,,,,,,,,,,"Skylar Arias","sa918539",670404
"Troy Taylor","SEA",1.3222999572753906,1.4205000400543213,0,4.369499955858503,28,0,0,0.6499999761581421,,28,122.80699920654297,27.52350425720215,14.694710731506348,13.593999862670898,3.438088893890381,12.757733345031738,0.7160876393318176,1.3879647254943848,24.140045166015625,7.759300231933594,4.100700003760202,1.8921891932642185,1.1051000016076225,0.19656896856029912,0.10388441560708721,0.09268455295321192,0.25329628827791767,1.4386156286512102,0.29704581396904933,0.7213992760710124,0.45099999322836637,,4.522713443211147,,,999,,,,,,,101.79339156150819,3.6354782700538637,103.7478404045105,3.7052800144468034,7.65,6.25,5.41,4.78,4.25,3.79,3.34,2.89,2.36,5.54,5.23,5.02,4.84,4.68,4.53,4.37,4.19,3.95,"Troy Taylor","31883",700187
"Alan Busenitz",,0.047200001776218414,0.05079999938607216,0,4.38769993185997,1,0,0,0,,1,4.330999851226807,1.034069538116455,0.5264666676521301,0.4875222146511078,0.1327555626630783,0.3551555573940277,0.02730262465775013,0.03754110634326935,0.7580111026763916,6.822099924087524,3.1964000165462494,2.1343073109663195,1.1948000639677048,0.1750198865653796,0.08200313313181613,0.09301675343356346,0.2625672755214226,1.3892250955104828,0.29575165675701204,0.7169535205742222,0.4429999932702214,,4.523026418685913,,,999,,,,,,,3.4164579942822457,3.4164579942822457,3.612109899520874,3.612109899520874,,,,,,,,,,,,,,,,,,,"Alan Busenitz","15239",641427
"Blake Weiman","LAA",0.04610000178217888,0.05180000141263008,0,4.2683000564575195,1,0,0,0,,1,4.324999809265137,1.0053894519805908,0.5112888813018799,0.4742555618286133,0.1356888860464096,0.36820000410079956,0.02624410018324852,0.037683725357055664,0.7967777848243713,7.171000063419342,3.313800036907196,2.1639809232762612,1.2211999744176865,0.18422608554051065,0.08513295267945009,0.09909313286106056,0.2565347469958149,1.3735894560813904,0.29119606852143654,0.7285251354124476,0.4129999921859344,,4.523187455534935,,,999,,,,,,,3.4929185077548026,3.4929185077548026,3.611948862671852,3.611948862671852,,,,,,,,,,,,,,,,,,,"Blake Weiman","sa3004211",676620
"Adrian Houser","SFG",7.88730001449585,10.004599571228027,11.145400047302246,4.492099834974952,25.920000076293945,25.920000076293945,0,0,,147.31280517578125,643.5689697265625,157.0823211669922,79.75187683105469,73.52709197998047,17.980344772338867,53.49746322631836,0.467874675989151,6.977575302124023,105.33847045898438,6.435599627606043,3.2683999769221814,1.9690367375618394,1.098499908123765,0.16367860387013414,0.08312623159728814,0.08055237227284599,0.2693945396485694,1.429473725261262,0.302543507823722,0.7056243543495939,0.48000000569031365,,4.523288939859416,,,741.8599853515625,,,,,,,489.7943078994751,3.3248590121885684,532.0713691711426,3.6118473783473712,6.31,5.73,5.34,5.03,4.76,4.5,4.24,3.95,3.58,5.52,5.28,5.11,4.97,4.85,4.72,4.6,4.45,4.26,"Adrian Houser","12718",605288
"Cole Winn","TEX",2.9925999641418457,3.178800106048584,0,4.365600040980747,63,0,5.765999794006348,11.012999534606934,,63,275.22900390625,61.41460037231445,32.925899505615234,30.559200286865234,8.11929988861084,27.647199630737305,1.7182546854019165,2.994216203689575,55.00600051879883,7.858000074114118,3.949599947248186,1.9895686092433338,1.1598999840872628,0.19985539219382298,0.10045162115310581,0.09940377104071717,0.2510945091550601,1.4136793651278057,0.293699044411173,0.7225183002327645,0.4230000070686433,,4.523440207375421,,,999,,,,,,,297.6244010448456,4.724196841981676,300.41885209083557,4.768553207791041,6.78,5.87,5.29,4.84,4.46,4.11,3.76,3.39,2.93,5.48,5.19,4.98,4.82,4.67,4.52,4.37,4.2,3.97,"Cole Winn","22113",668390
"Tayler Scott","ATL",0.7651000022888184,0.8022000193595886,0,4.519899845123291,16,0,0,0.6492000222206116,,16,70.11399841308594,15.474861145019531,8.635377883911133,8.035377502441406,2.0570666790008545,7.4079999923706055,0.4220161736011505,0.7328315377235413,14.470755577087402,8.139800012111664,4.166999995708466,1.9533957332600742,1.1571000069379807,0.2063889651796924,0.10565650455028094,0.10073246062941146,0.24970260393884317,1.4301788210868835,0.2952512424798595,0.7122684696262335,0.42299999514416914,,4.524064459651709,,,999,,,,,,,59.979257524013526,3.7487035952508454,60.3739498257637,3.7733718641102314,8.56,6.67,5.57,4.77,4.13,3.58,3.07,2.56,2,5.65,5.35,5.14,4.97,4.82,4.67,4.52,4.34,4.11,"Tayler Scott","13652",605463
"Ben Simon","NYM",0.04809999838471413,0.049800001084804535,0,4.406299978494644,1,0,0,0,,1,4.35699987411499,1.0001928806304932,0.5273222327232361,0.4895888864994049,0.13192221522331238,0.39959999918937683,0.0264382753521204,0.04959573224186897,0.8368222117424011,7.53139990568161,3.5963999927043915,2.094149683283202,1.1872999370098114,0.19206385951810007,0.09171448490586542,0.10034937461223464,0.2559475460158542,1.39979287981987,0.29542464236561344,0.7180226895630708,0.4279999986867005,,4.524067886918783,,,999,,,,,,,3.5029124923050405,3.5029124923050405,3.611068431288004,3.611068431288004,,,,,,,,,,,,,,,,,,,"Ben Simon","sa3023164",815084
"Durbin Feltman","ATH",0.04809999838471413,0.04989999905228615,0,4.446599900722504,1,0,0,0,,1,4.349999904632568,0.9908429980278015,0.529877781867981,0.49406665563583374,0.13911111652851105,0.40147778391838074,0.026395799592137337,0.04150335118174553,0.8742111325263977,7.867900192737579,3.6133000552654266,2.1774832071508152,1.2520000487565994,0.20096808084878331,0.09229374545291913,0.10867433539586419,0.2536058965865621,1.3923207819461823,0.29434043116543995,0.7201637009280251,0.39899999572490813,,4.524101973325014,,,999,,,,,,,3.532220331579447,3.532220331579447,3.611034344881773,3.611034344881773,,,,,,,,,,,,,,,,,,,"Durbin Feltman","sa3007959",664687
"Ryan Jennings","TOR",0.04809999838471413,0.04989999905228615,0,4.364599943161011,1,0,0,0,,1,4.386000156402588,0.9531654715538025,0.5221889019012451,0.4849555492401123,0.12720000743865967,0.4697222113609314,0.026614248752593994,0.056044306606054306,0.9208444356918335,8.287599921226501,4.227499902248383,1.9604021556141888,1.144800066947937,0.20995084424418106,0.10709580360484965,0.10285504063933142,0.24691911444512518,1.4228876829147339,0.29370906676338665,0.7235646123582574,0.4200000081538501,,4.524347097426653,,,999,,,,,,,3.62159899994731,3.62159899994731,3.610789220780134,3.610789220780134,,,,,,,,,,,,,,,,,,,"Ryan Jennings","sa3020634",688214
"Michael Kelly","ATH",2.879499912261963,2.9981000423431396,0,4.459800052642822,60,0,3.052000045776367,11.407600402832031,,60,262.12298583984375,59.05893325805664,31.873332977294922,29.73200035095215,8.130000114440918,25.551332473754883,1.7252936363220215,2.6123178005218506,53.37933349609375,8.006900024414062,3.8326998710632325,2.089101754318389,1.2195000171661377,0.20364232203851187,0.09747841224945705,0.10616390978905482,0.25243247128946217,1.410171095530192,0.29532579046821833,0.7201718126582753,0.39399999738044533,,4.525507740179698,,,999,,,,,,,273.6058901309967,4.560098168849946,277.4681165218353,4.6244686086972555,6.93,5.99,5.39,4.92,4.52,4.16,3.8,3.42,2.95,5.62,5.3,5.08,4.9,4.74,4.58,4.42,4.24,4,"Michael Kelly","12791",547184
"Brandon Komar",,0.04989999905228615,0.058800000697374344,0.03229999914765358,4.44704595208168,0.6248000264167786,0.07980000227689743,0,0,,1,4.367000102996826,1.1077260971069336,0.5389648079872131,0.4941162168979645,0.11444133520126343,0.34205999970436096,0.0161434356123209,0.039040978997945786,0.6201879978179932,5.5816919803619385,3.0785399973392487,1.8130971126527962,1.0299720168113708,0.1420169414221889,0.07832836996491584,0.06368857145727307,0.2779112221770024,1.4497860968112946,0.30550671758189246,0.7062994181928443,0.5239999873884377,,4.525800616294146,,,999,,,,,,,3.2093567840754993,3.2093567840754993,3.6093357019126415,3.6093357019126415,,,,,,,,,,,,,,,,,,,"Brandon Komar","sa3010630",688162
"Wilber Dotel","PIT",0.6570000052452087,0.7143999934196472,0,4.37460013798305,14,0,0,0.6583999991416931,,14,60.60599899291992,13.70301628112793,7.300533294677734,6.804933547973633,1.9665333032608032,5.34411096572876,0.3677572011947632,0.6902417540550232,12.097555160522461,7.776999746050153,3.435499906539917,2.2637170594141574,1.2641999806676592,0.1996098630753651,0.08817792057768187,0.11143194249768323,0.2511013908677606,1.3605090890611922,0.28973563484385784,0.7209161606654059,0.39399999952793074,,4.5260563739708495,,,999,,,,,,,52.509450197219856,3.7506750140871326,53.1607192158699,3.797194229704993,8.52,6.51,5.37,4.55,3.9,3.34,2.83,2.33,1.78,5.44,5.16,4.96,4.8,4.66,4.52,4.37,4.21,3.99,"Wilber Dotel","sa3015163",696062
"Jefry Yan","NYM",0.05040000006556511,0.05130000039935112,0.01140000019222498,4.235932499170303,0.8672000169754028,0.028200000524520874,0,0,,1,4.416999816894531,0.9258534908294678,0.5089448094367981,0.47065916657447815,0.11869479715824127,0.5416743159294128,0.023077460005879402,0.04944389685988426,0.9625915288925171,8.663323760032654,4.875068843364716,1.7770669581054221,1.0682531744241714,0.2179288134019639,0.12263399103109968,0.09529482237086423,0.24199742350521555,1.4675278067588806,0.2940902435142956,0.7366037172674778,0.42999999878550643,,4.526340261846781,,,999,,,,,,,3.68466333821416,3.68466333821416,3.6087960563600063,3.6087960563600063,,,,,,,,,,,,,,,,,,,"Jefry Yan","sa828460",642376
"Matt Moore",,0.04809999838471413,0.04989999905228615,0,4.255299925804138,1,0,0,0,,1,4.355000019073486,0.9321877360343933,0.5063999891281128,0.47281110286712646,0.13923333585262299,0.4577222168445587,0.06039949506521225,0.03982647508382797,0.9553222060203552,8.597899854183197,4.119499951601028,2.087122212695173,1.2531000226736069,0.21936215886024205,0.10510268997471504,0.114259468885527,0.24165897557139251,1.389909952878952,0.2870011979491551,0.7393492248406017,0.3600000038322159,,4.527171348035336,,,999,,,,,,,3.6817401915788652,3.6817401915788652,3.6079649701714516,3.6079649701714516,,,,,,,,,,,,,,,,,,,"Matt Moore","1890",519043
"Frankie Montas",,0.05420000106096268,0.06400000303983688,0.06499999761581421,4.469122409820557,0.2818000018596649,0.15279999375343323,0,0,,1,4.335000038146973,1.0091779232025146,0.5343438386917114,0.4965691566467285,0.14201532304286957,0.3740870952606201,0.009576759301126003,0.040775008499622345,0.8492078185081482,7.642870366573334,3.366783857345581,2.2700804953363054,1.278137907385826,0.1958956888201432,0.08629460022346998,0.10960108859667321,0.2574342893269625,1.3832650184631348,0.2960695894195259,0.716725730118782,0.4240000065998224,,4.527506192028523,,,999,,,,,,,3.483178251981735,3.483178251981735,3.6076301261782646,3.6076301261782646,,,,,,,,,,,,,,,,,,,"Frankie Montas","14309",593423
"Nick Ramirez",,0.05040000006556511,0.047600001096725464,0,4.331300050020218,1,0,0,0,,1,4.349999904632568,1.0704045295715332,0.5220999717712402,0.48125556111335754,0.12210000306367874,0.34432223439216614,0.0277747493237257,0.036718349903821945,0.6688777804374695,6.019900023937225,3.0989001095294952,1.9425924718984324,1.0989000275731087,0.15376501036819393,0.07915453837722555,0.07461047199096837,0.2696940036867799,1.4147267639636993,0.29839837504284444,0.7176686721010159,0.4610000107973468,,4.527802550047636,,,999,,,,,,,3.30975199341774,3.30975199341774,3.607333768159151,3.607333768159151,,,,,,,,,,,,,,,,,,,"Nick Ramirez","12575",598286
"Lucas Braun","ATL",0.05829999968409538,0.06260000169277191,0.07609999924898148,4.444552034139633,0.18199999630451202,0.17399999499320984,0,0,,1,4.300000190734863,1.034553050994873,0.5326241850852966,0.4938391149044037,0.14298684895038605,0.31714490056037903,0.004108815919607878,0.03794749826192856,0.7656794786453247,6.891115307807922,2.8543041050434113,2.4142891066273107,1.2868816405534744,0.1780649871353776,0.07375462476576762,0.10431036236960999,0.262250249071932,1.351697951555252,0.29364140254407917,0.7113001541015689,0.4349999975049218,,4.527883593738079,,,999,,,,,,,3.4175055861473087,3.4175055861473087,3.607252724468708,3.607252724468708,,,,,,,,,,,,,,,,,,,"Lucas Braun","sa3022996",814351
"Logan Gillaspie","SDP",1.4103000164031982,1.5283000469207764,0,4.4194999694824215,30,0,0,0.6536999940872192,,30,129.64599609375,30.87778663635254,15.853666305541992,14.731666564941406,4.172333240509033,10.172666549682617,0.7360003590583801,1.2388972043991089,23.345666885375977,7.003700065612793,3.0517999649047853,2.294940738631048,1.25169997215271,0.18007240939777414,0.07846494960265898,0.10160745979511515,0.26115731285151933,1.3683484395345051,0.2943838590665599,0.7156310405988318,0.42199999752838835,,4.527925972143809,,,999,,,,,,,105.46949837207792,3.5156499457359307,110.83111035823822,3.6943703452746073,7.88,6.36,5.45,4.78,4.23,3.74,3.28,2.81,2.27,5.55,5.25,5.04,4.87,4.72,4.57,4.42,4.24,4.01,"Logan Gillaspie","22461",670810
"Ben Shields","COL",0.0560000017285347,0.06509999930858612,0.07810000330209732,4.376699924468994,0.1754000037908554,0.1754000037908554,0,0,,1,4.340000152587891,1.008008360862732,0.5246555805206299,0.486299991607666,0.13623332977294922,0.371788889169693,0.003975439816713333,0.05106009915471077,0.8233888745307922,7.41049987077713,3.346100002527237,2.2146677819491765,1.226099967956543,0.18972093216167635,0.08566563965395248,0.10405529250772387,0.2573320044574436,1.379797250032425,0.2947646643168114,0.7191681283599903,0.42799999895623203,,4.527938821166754,,,999,,,,,,,3.4817390896379954,3.4817390896379954,3.6071974970400333,3.6071974970400333,,,,,,,,,,,,,,,,,,,"Ben Shields","sa3023483",815456
"Caleb Boushley",,0.04749999940395355,0.05209999904036522,0.004600000102072954,4.428069323301315,0.9430999755859375,0.01209999993443489,0,0,,1,4.285999774932861,1.064165472984314,0.5294223427772522,0.49200770258903503,0.14580252766609192,0.27358299493789673,0.025785347446799278,0.033285077661275864,0.7111415863037109,6.400274276733398,2.4622469544410706,2.599363262563669,1.3122227489948273,0.16592198405209918,0.06383178005234083,0.10209020399975835,0.2674366049156403,1.3377484679222107,0.29414086095943714,0.7130454741523301,0.4200000036157741,,4.528890223056078,,,999,,,,,,,3.3414776347577573,3.3414776347577573,3.606246095150709,3.606246095150709,,,,,,,,,,,,,,,,,,,"Caleb Boushley","19736",676961
