Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Patrick Weigel","COL",0.04650000110268593,0.051899999380111694,0,4.385899901390076,1,0,0,0,,1,4.394000053405762,0.9612314701080322,0.5243889093399048,0.48732221126556396,0.12551110982894897,0.4665111005306244,0.027919476851820946,0.057086847722530365,0.9060778021812439,8.154700219631195,4.1985999047756195,1.942242748673381,1.1295999884605408,0.20620796339748532,0.10617002614031254,0.10003793725717278,0.24835442002999109,1.4277425706386566,0.2943907553684382,0.7215129139555013,0.41399999975582985,,4.5254189863801,,,999,,,,,,,3.598373286426068,3.598373286426068,3.609717331826687,3.609717331826687,,,,,,,,,,,,,,,,,,,"Patrick Weigel","17792",622256
"Andrew Suárez",,0.047200001776218414,0.051100000739097595,0,4.341300129890442,1,0,0,0,,1,4.36299991607666,1.0171462297439575,0.52028888463974,0.482366681098938,0.12848888337612152,0.4020000100135803,0.026727737858891487,0.03628706932067871,0.7974444627761841,7.177000164985657,3.618000090122223,1.9836926440604936,1.1563999503850937,0.1827743474937469,0.09213844092279304,0.09063590657095387,0.2591644973924287,1.4191462397575378,0.29633967724414684,0.7253167594768,0.42200000726785947,,4.525464114546776,,,999,,,,,,,3.4550342246890073,3.4550342246890073,3.6096722036600113,3.6096722036600113,,,,,,,,,,,,,,,,,,,"Andrew Suarez","18300",605498
"Lance Lynn",,0.05510000139474869,0.06589999794960022,0.07580000162124634,4.498199969530106,0.1754000037908554,0.1754000037908554,0,0,,1,4.317999839782715,0.9821290969848633,0.5346333384513855,0.4997999966144562,0.15061111748218536,0.36445555090904236,0.004093463998287916,0.04626305028796196,0.8994333148002625,8.094899833202362,3.2800999581813812,2.4678820573780618,1.3555000573396683,0.2082985984653308,0.08440378981750542,0.12389480864782539,0.2513586908682205,1.3465846478939056,0.291021723389637,0.714916366320682,0.38000000552150476,,4.526370019465685,,,999,,,,,,,3.5606584288179874,3.5606584288179874,3.608766298741102,3.608766298741102,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Luis Perdomo",,0.04610000178217888,0.05220000073313713,0,4.431400090456009,1,0,0,0,,1,4.389999866485596,1.1015387773513794,0.5365666747093201,0.49237778782844543,0.1108444407582283,0.3733111023902893,0.027196049690246582,0.03696819022297859,0.6400555372238159,5.760499835014343,3.3597999215126038,1.714536570505344,0.9975999668240547,0.145798532275631,0.08503670016945641,0.060761832106174585,0.2767879696336483,1.4748498797416687,0.3068285484347224,0.7109996187424671,0.5149999909031635,,4.526840851455927,,,999,,,,,,,3.2218857541680337,3.2218857541680337,3.60829546675086,3.60829546675086,,,,,,,,,,,,,,,,,,,"Luis Perdomo","14682",606131
"Jameson Taillon","CHC",7.116600036621094,8.213299751281738,9.849200248718262,4.5672002338316915,21.959999084472656,21.959999084472656,0,0,,128.42269897460938,548.5800170898438,133.4969482421875,69.54517364501953,65.17024230957031,20.570463180541992,34.80968475341797,0.3691943287849426,3.8658432960510254,102.25300598144531,7.165999945344218,2.4394999114813976,2.937487274181794,1.4416000450316113,0.18639579057925987,0.06345416105034138,0.12294162952891849,0.26180775245463095,1.3105676359354634,0.29173862644343707,0.7079269310227445,0.36500000229474294,,4.528477175868875,,,504.4700012207031,,,,,,,438.69863767623895,3.4160521557250143,463.1769013404846,3.606659142337913,6.36,5.76,5.35,5.03,4.75,4.48,4.21,3.92,3.55,5.46,5.25,5.1,4.97,4.85,4.74,4.63,4.49,4.31,"Jameson Taillon","11674",592791
"Ty Madden","DET",1.9802000522613525,2.4233999252319336,2.0165998935699463,4.458582107828985,15.423199653625488,4.880000114440918,0,0.47279998660087585,,38.31700134277344,166.7220001220703,37.97054672241211,20.404016494750977,18.982166290283203,5.223810195922852,15.684951782226562,0.3680916726589203,1.4146361351013184,32.90690994262695,7.729263227940424,3.684123524626037,2.0979924197099216,1.2269825434075239,0.19737593070220613,0.09407847657023292,0.10329745413197321,0.2537757957708464,1.400305259397812,0.29371458912873544,0.7175211292379243,0.40799999597301667,,4.528629403327786,,,999,,,,,,,136.9757791280746,3.5748042468857797,140.08173024654388,3.655863594163096,8.11429,6.47866,5.51961,4.81458,4.24156,3.7423,3.27404,2.80404,2.2633,5.60987,5.32538,5.12088,4.95363,4.80638,4.65914,4.51189,4.34464,4.12014,"Ty Madden","30140",680744
"Ethan Small",,0.0478999987244606,0.05040000006556511,0,4.225899964570999,1,0,0,0,,1,4.36299991607666,0.9439786672592163,0.5051888823509216,0.4695444405078888,0.1300888955593109,0.46213334798812866,0.027395276352763176,0.039175376296043396,0.9007444381713867,8.10669994354248,4.159200131893158,1.9491007132307734,1.1708000600337982,0.20645071178029337,0.10592100776469708,0.10052970401559629,0.24444695869662433,1.406112015247345,0.2875064070709481,0.7360557911377872,0.3869999907375776,,4.528729256987572,,,999,,,,,,,3.6431247532367714,3.6431247532367714,3.6064070612192154,3.6064070612192154,,,,,,,,,,,,,,,,,,,"Ethan Small","26364",663629
"Cody Laweryson","MIN",0.9139999747276306,1.0109000205993652,0,4.367499900639647,19.5802001953125,0,0,0.503000020980835,,19.5802001953125,85.02100372314453,19.264907836914062,10.207592964172363,9.501835823059082,2.642674207687378,7.694365978240967,0.5346120595932007,0.9292795062065125,16.46868896484375,7.569800063590626,3.5366999884274413,2.1403568547968534,1.2146999331947743,0.19370141781048653,0.0904995899989169,0.10320182781156963,0.25216719898510753,1.3768640538010986,0.29016225711062243,0.7202071970257174,0.3980000130565023,,4.528805583658102,,,999,,,,,,,71.3782698750496,3.6454310560183933,72.62467783689499,3.709087604440395,7.96,6.34,5.39,4.68,4.11,3.61,3.14,2.66,2.12,5.52,5.2,4.99,4.81,4.65,4.5,4.34,4.16,3.92,"Cody Laweryson","26429",689520
"Jack Cushing",,0.048500001430511475,0.05689999833703041,0.020999999716877937,4.4685516357421875,0.7419000267982483,0.05490000173449516,0,0,,1,4.322000026702881,1.0283048152923584,0.5330078601837158,0.4965057373046875,0.14174982905387878,0.33781492710113525,0.019857341423630714,0.0388374924659729,0.7890178561210632,7.101160705089569,3.0403343439102173,2.335651248131041,1.275748461484909,0.18255850329621132,0.07816171333040081,0.1043967899658105,0.26063731708519416,1.3661197423934937,0.29408906354747455,0.713482315426119,0.4040000095433629,,4.5298056423664095,,,999,,,,,,,3.4309630364179613,3.4309630364179613,3.605330675840378,3.605330675840378,,,,,,,,,,,,,,,,,,,"Jack Cushing","sa1170342",681007
"Ben Simon","NYM",0.04740000143647194,0.05090000107884407,0,4.401800036430359,1,0,0,0,,1,4.375999927520752,0.996677815914154,0.5271333456039429,0.48908889293670654,0.12657777965068817,0.4197888970375061,0.028006400913000107,0.052634529769420624,0.8340444564819336,7.506400108337402,3.778100073337555,1.9868187614486044,1.1392000168561935,0.1905951714570677,0.09592982266691671,0.09466534879015098,0.25532426884214954,1.4164667129516602,0.29565530349391456,0.7176338546839467,0.4280000065924699,,4.5298288211226465,,,999,,,,,,,3.5025496214628222,3.5025496214628222,3.6053074970841408,3.6053074970841408,,,,,,,,,,,,,,,,,,,"Ben Simon","sa3023164",815084
"Efrain Contreras","LAA",0.045099999755620956,0.053199999034404755,0,4.388399988412857,1,0,0,0,,1,4.36899995803833,0.9596071839332581,0.5230222344398499,0.4875999987125397,0.1332888901233673,0.44350001215934753,0.027961600571870804,0.047185201197862625,0.9047333598136902,8.142600238323212,3.991500109434128,2.0399849718349583,1.1996000111103058,0.20708019420991552,0.10151064692581914,0.10556954728409638,0.24742890845806229,1.4031071960926056,0.29092718279507684,0.723454970990169,0.387999992796692,,4.530480810254812,,,999,,,,,,,3.602979052811861,3.602979052811861,3.604655507951975,3.604655507951975,,,,,,,,,,,,,,,,,,,"Efrain Contreras","sa3005692",678713
"Cameron Cotter",,0.04529999941587448,0.05299999937415123,0,4.396899908781052,1,0,0,0,,1,4.364999771118164,1.0530126094818115,0.5297222137451172,0.48854443430900574,0.12084444612264633,0.3773222267627716,0.027936000376939774,0.03998339921236038,0.7136333584785461,6.422700226306915,3.3959000408649445,1.8913101531313146,1.087600015103817,0.16348989596756328,0.08644266816676477,0.0770472278007985,0.2667411837812625,1.4303348362445831,0.29942286734783297,0.7141186674504304,0.47100001297237365,,4.530764278769493,,,999,,,,,,,3.3511303670704367,3.3511303670704367,3.604372039437294,3.604372039437294,,,,,,,,,,,,,,,,,,,"Cameron Cotter","sa3021726",694650
"Tommy Kahnle","BOS",0.8489000201225281,0.9279999732971191,0,4.33499980054947,18.074100494384766,0,0,0.5084999799728394,,18.074100494384766,80.00900268554688,17.492366790771484,9.436688423156738,8.70569133758545,2.026508331298828,9.466008186340332,0.44204971194267273,0.8061707019805908,15.964852333068848,7.949699684488257,4.71359964516801,1.6865453757061502,1.009100009560962,0.19953819941756126,0.11831178828142433,0.08122641113613693,0.25083400473807227,1.4915472548958773,0.29888337108440843,0.726400036614115,0.46199998431382233,,4.531136097755911,,,748.510009765625,,,,,,,66.48930544853212,3.6787061944902275,67.17306208610535,3.7165369367606744,8.19,6.44,5.41,4.67,4.06,3.54,3.05,2.57,2.02,5.49,5.2,5,4.83,4.68,4.54,4.39,4.22,4,"Tommy Kahnle","11384",592454
"Ben Hess","NYY",0.05920000001788139,0.06159999966621399,0.07769999653100967,4.397300094366074,0.1754000037908554,0.1754000037908554,0,0,,1,4.375999927520752,0.9484542608261108,0.5266555547714233,0.4885888993740082,0.12895555794239044,0.472777783870697,0.0032076078932732344,0.046468742191791534,0.9190666675567627,8.271600008010864,4.255000054836273,1.9439717747146175,1.160600021481514,0.21002437906288202,0.10803880066299544,0.10198557839988658,0.2459203796819092,1.4212320446968079,0.2917682937755275,0.7210289562764088,0.4199999899206039,,4.531164814531803,,,999,,,,,,,3.628259316086769,3.628259316086769,3.603971503674984,3.603971503674984,,,,,,,,,,,,,,,,,,,"Ben Hess","sa3033725",696292
"Blas Castaño","COL",0.34850001335144043,0.3919000029563904,0,4.386299895868171,7.530900001525879,0,0,0.45089998841285706,,7.530900001525879,32.87200164794922,7.949435710906982,3.979745864868164,3.670309543609619,0.9047121405601501,2.6203348636627197,0.20923027396202087,0.4863412380218506,5.283595561981201,6.314299758089465,3.1315000555293775,2.0163818125885484,1.0812000243518798,0.16073239526351837,0.07971327367666381,0.08101912158685456,0.26707034326068657,1.403520239603248,0.29879620981083016,0.70836308218923,0.4730000095738783,,4.531263607938817,,,999,,,,,,,26.98293060660363,3.582962275576155,28.944004952907562,3.843365991719854,9.48,6.76,5.3,4.3,3.54,2.92,2.37,1.86,1.32,5.46,5.19,5.01,4.86,4.73,4.6,4.46,4.3,4.1,"Blas Castano","26117",680604
"Sean Matson","CLE",0.04580000042915344,0.05249999836087227,0,4.4095001220703125,1,0,0,0,,1,4.36299991607666,0.9910991191864014,0.5267888903617859,0.4899444580078125,0.13174444437026978,0.4147222340106964,0.02792320027947426,0.044546231627464294,0.8466888666152954,7.620199799537659,3.7325001060962677,2.0415805982407442,1.185699999332428,0.19406116958550468,0.09505437588539471,0.09900679370010997,0.25388506657523097,1.4058213531970978,0.2937665269827304,0.7197048324044573,0.4089999925408811,,4.532241758704186,,,999,,,,,,,3.5182579606771474,3.5182579606771474,3.6028945595026016,3.6028945595026016,,,,,,,,,,,,,,,,,,,"Sean Matson","sa3037314",822483
"Matt Peacock",,0.04699999839067459,0.05130000039935112,0,4.337200105190277,1,0,0,0,,1,4.4070000648498535,1.0279767513275146,0.5239333510398865,0.4819111227989197,0.11298888921737671,0.450855553150177,0.05666961148381233,0.042558398097753525,0.7757999897003174,6.9821999073028564,4.057699978351593,1.7207284778455496,1.0169000029563904,0.17603811624331095,0.10230441264255748,0.07373370360075347,0.26266874459583617,1.4788323044776917,0.3024956025542179,0.7230534214823062,0.48600000930519516,,4.532633752375841,,,999,,,,,,,3.4088552348315715,3.4088552348315715,3.602502565830946,3.602502565830946,,,,,,,,,,,,,,,,,,,"Matt Peacock","20339",676840
"Miguel Cienfuegos","SDP",0.046799998730421066,0.051500000059604645,0,4.285200119018555,1,0,0,0,,1,4.386000156402588,1.077771782875061,0.5192999839782715,0.4761333465576172,0.10983332991600037,0.3720444440841675,0.028070399537682533,0.05008811876177788,0.6483444571495056,5.8351001143455505,3.3483999967575073,1.7426532433389352,0.9884999692440033,0.14782134838802194,0.08482545162271941,0.06299589676530253,0.27189903735104665,1.4498162269592285,0.3019438908278342,0.7179634699586488,0.4960000065230801,,4.532678381353617,,,999,,,,,,,3.2771346323192123,3.2771346323192123,3.6024579368531704,3.6024579368531704,,,,,,,,,,,,,,,,,,,"Miguel Cienfuegos","sa3020816",800550
"Hagen Danner","CIN",0.5662999749183655,0.6279000043869019,0,4.435799907773513,12.148099899291992,0,0,0.5133000016212463,,12.148099899291992,53.327999114990234,12.254240989685059,6.461844444274902,5.987393379211426,1.5006952285766602,5.325322151184082,0.3411925435066223,0.5005366206169128,10.000855445861816,7.409199772715247,3.9453000681571644,1.8779813055324985,1.111799966180481,0.18753479620146907,0.09985977796956497,0.0876750182319041,0.2579723966362717,1.4471039328458026,0.29870471178539315,0.7182643138207552,0.4410000046138608,,4.53328940683638,,,999,,,,,,,44.153695952892306,3.6346174561394284,45.80879610776901,3.7708609978124077,8.85,6.68,5.46,4.59,3.9,3.32,2.79,2.28,1.72,5.61,5.3,5.08,4.91,4.75,4.59,4.43,4.25,4.02,"Hagen Danner","22116",668470
"Drew Rom","MIL",0.054999999701976776,0.06599999964237213,0.07760000228881836,4.407200127840042,0.1754000037908554,0.1754000037908554,0,0,,1,4.375999927520752,1.0033292770385742,0.5286666750907898,0.489688903093338,0.1284777820110321,0.41377776861190796,0.003032567910850048,0.05319027975201607,0.8364111185073853,7.527700066566467,3.7239999175071716,2.0214017812345912,1.156300038099289,0.1911359991683681,0.09455616441162423,0.09657983475674387,0.25666950489413526,1.4171070456504822,0.29714979923703916,0.7180835556679738,0.43300000181156706,,4.533429392427206,,,999,,,,,,,3.482985252887011,3.482985252887011,3.601706925779581,3.601706925779581,,,,,,,,,,,,,,,,,,,"Drew Rom","24602",680723
"Alan Busenitz",,0.04690000042319298,0.05139999836683273,0,4.383599907159805,1,0,0,0,,1,4.354000091552734,1.0274569988250732,0.5263444185256958,0.4870666563510895,0.1268777847290039,0.38316667079925537,0.02887137420475483,0.03962140157818794,0.7593888640403748,6.834499776363373,3.4485000371932983,1.981876091822782,1.1419000625610352,0.1744117703427883,0.08800336764866937,0.08640840269411892,0.2613588363622825,1.4106236696243286,0.29576202675058694,0.717180049659726,0.443,,4.5341340087354185,,,999,,,,,,,3.4184285618364814,3.4184285618364814,3.601002309471369,3.601002309471369,,,,,,,,,,,,,,,,,,,"Alan Busenitz","15239",641427
"Sam Long","KCR",0.04769999906420708,0.050599999725818634,0,4.312999874353409,1,0,0,0,,1,4.375999927520752,0.9814930558204651,0.5155777931213379,0.47922220826148987,0.13004444539546967,0.44403332471847534,0.03147219121456146,0.03768611326813698,0.8682888746261597,7.814599871635437,3.996299922466278,1.9554588052071757,1.170400008559227,0.19842067847521508,0.10147013987041928,0.0969505386047958,0.25203450507949365,1.4255263805389404,0.2940138616438656,0.7317851361503879,0.39799999174579187,,4.534294673055411,,,999,,,,,,,3.5399908117949965,3.5399908117949965,3.6008416451513767,3.6008416451513767,,,,,,,,,,,,,,,,,,,"Sam Long","25379",669674
"Blake Weiman","LAA",0.04569999873638153,0.05260000005364418,0,4.264099985361099,1,0,0,0,,1,4.3480000495910645,0.9993877410888672,0.5111777782440186,0.47378888726234436,0.12960000336170197,0.3959222137928009,0.027827199548482895,0.03988855332136154,0.7965222001075745,7.16869980096817,3.563299924135208,2.011814877667917,1.1664000302553177,0.18319277622420646,0.09105846579510457,0.09213431042910189,0.25545485377336613,1.395309954881668,0.2912820491682411,0.7283582368193388,0.4130000031803766,,4.534324263036251,,,999,,,,,,,3.4931239306926734,3.4931239306926734,3.600812055170536,3.600812055170536,,,,,,,,,,,,,,,,,,,"Blake Weiman","sa3004211",676620
"Trevor Bauer",,0.059700001031160355,0.06109999865293503,0.07370000332593918,4.607899904251099,0.1754000037908554,0.1754000037908554,0,0,,1,4.355000019073486,1.0488146543502808,0.5509555339813232,0.5119888782501221,0.1373777836561203,0.36096665263175964,0.004394195042550564,0.039539046585559845,0.7940999865531921,7.146899878978729,3.248699873685837,2.1999261725799744,1.2364000529050827,0.18234213159019333,0.08288556855358045,0.09945656303661288,0.2652209282698953,1.4097813069820404,0.30149913363876013,0.7054286196673822,0.4350000000684324,,4.534364630281925,,,999,,,,,,,3.370018035173416,3.370018035173416,3.600771687924862,3.600771687924862,,,,,,,,,,,,,,,,,,,"Trevor Bauer","12703",545333
"Anthony Castro",,0.04699999839067459,0.05130000039935112,0,4.371999889612198,1,0,0,0,,1,4.401000022888184,0.958053708076477,0.5237666964530945,0.48577776551246643,0.12355555593967438,0.49238887429237366,0.029438288882374763,0.04636453464627266,0.9114444255828857,8.202999830245972,4.431499868631363,1.8510662469633357,1.1120000034570694,0.20709939123898133,0.11188113422667978,0.09521825701230155,0.24805606783787698,1.4504425823688507,0.29516284238013196,0.7254022834722949,0.42700000736762705,,4.534729921072722,,,999,,,,,,,3.595955645292998,3.595955645292998,3.6004063971340656,3.6004063971340656,,,,,,,,,,,,,,,,,,,"Anthony Castro","19789",621593
"McKinley Moore",,0.04749999940395355,0.05090000107884407,0,4.274600028991699,1,0,0,0,,1,4.4679999351501465,0.9022232294082642,0.5146555304527283,0.47495555877685547,0.10595555603504181,0.618922233581543,0.028389671817421913,0.05518873780965805,1.0000221729278564,9.000199556350708,5.570300102233887,1.6157476960247277,0.9536000043153763,0.2238187527847963,0.1385233309231783,0.08529542186161798,0.23780960329275183,1.5211454629898071,0.296240315924585,0.7331616393695992,0.4489999873133351,,4.534847114980221,,,999,,,,,,,3.728677695989609,3.728677695989609,3.6002892032265663,3.6002892032265663,,,,,,,,,,,,,,,,,,,"McKinley Moore","25663",686842
"Nick Merkel","MIL",0.04670000076293945,0.051600001752376556,0,4.3586998879909515,1,0,0,0,,1,4.383999824523926,1.00349760055542,0.5242888927459717,0.48429998755455017,0.11967777460813522,0.43363332748413086,0.028057599440217018,0.04843004792928696,0.8004778027534485,7.204300224781036,3.9026999473571777,1.845978507689178,1.077099971473217,0.1825907469876268,0.09891271552028874,0.08367803146733807,0.25717938096715515,1.4371309280395508,0.2964066992048587,0.7190098819558408,0.4549999893951592,,4.536181908845902,,,999,,,,,,,3.4736350901424884,3.4736350901424884,3.5989544093608856,3.5989544093608856,,,,,,,,,,,,,,,,,,,"Nick Merkel","sa3019962",806581
"Aaron Combs","PHI",0.047600001096725464,0.050700001418590546,0,4.404200077056885,1,0,0,0,,1,4.383999824523926,0.9605782628059387,0.5253777503967285,0.48935556411743164,0.13021111488342285,0.4573666751384735,0.028057599440217018,0.051134977489709854,0.9082221984863281,8.173999786376953,4.116300076246262,1.985763825515605,1.1719000339508057,0.2071674805746497,0.10432634430776708,0.10284113626688263,0.24785929968225512,1.4179449379444122,0.2926852889623174,0.7223466495301317,0.3969999938546307,,4.536941372603178,,,999,,,,,,,3.591839242726565,3.591839242726565,3.598194945603609,3.598194945603609,,,,,,,,,,,,,,,,,,,"Aaron Combs","sa3025490",694551
"Mason Adams","CHW",0.05119999870657921,0.0697999969124794,0.07479999959468842,4.506171226501465,0.18369999527931213,0.1737000048160553,0,0,,1,4.359000205993652,1.0786514282226562,0.5432147979736328,0.5006856918334961,0.12417522072792053,0.33140167593955994,0.00343882804736495,0.055442120879888535,0.6864680051803589,6.17821204662323,2.9826150834560394,2.071407765920758,1.1175769865512848,0.15748290267030984,0.07602699249334298,0.08145591017696686,0.2715531104795805,1.4100531041622162,0.3019048639578144,0.7012076040891017,0.48600000514139635,,4.537009567767382,,,999,,,,,,,3.280555691570044,3.280555691570044,3.5981267504394054,3.5981267504394054,,,,,,,,,,,,,,,,,,,"Mason Adams","sa3020388",690279
"Adrian Houser","SFG",5.3007001876831055,7.092299938201904,7.088099956512451,4.498139033159019,23.294099807739258,17.219999313354492,0,0.5263000130653381,,102.51899719238281,448.68701171875,109.88572692871094,55.5956916809082,51.23830032348633,12.254176139831543,37.5349006652832,0.3838699162006378,4.857036590576172,71.31858825683594,6.260959547887719,3.2951366599267566,1.9000606633495092,1.0757770586803816,0.158949526940041,0.08365497481529767,0.07529455212474333,0.27045793521857586,1.4379835116544384,0.30252495022375503,0.7049099166284526,0.4810000125488218,,4.538221882941553,,,743.219970703125,,,,,,,339.7778874874115,3.314291953615179,370.8572609424591,3.6174491664849593,6.75272,5.9177,5.39845,4.9929,4.6498,4.33321,4.02195,3.69484,3.28306,5.49675,5.26793,5.10853,4.97912,4.85971,4.7403,4.6203,4.4809,4.29208,"Adrian Houser","12718",605288
"Abdiel Mendoza","SEA",0.04699999839067459,0.05130000039935112,0,4.383900046348572,1,0,0,0,,1,4.36299991607666,1.038306713104248,0.527400016784668,0.4871000051498413,0.122688889503479,0.37112221121788025,0.02792320027947426,0.05445460230112076,0.7343000173568726,6.608700156211853,3.3400999009609222,1.9785935607227132,1.104200005531311,0.16830163453616956,0.08506124647180933,0.08324038806436022,0.26370209298304464,1.4094289243221283,0.2972366119294763,0.7126559115906901,0.4599999956283551,,4.538222287595272,,,999,,,,,,,3.3831987991929053,3.3831987991929053,3.596914030611515,3.596914030611515,,,,,,,,,,,,,,,,,,,"Abdiel Mendoza","sa916829",665959
"Noe Toribio",,0.046799998730421066,0.051600001752376556,0,4.395799934864044,1,0,0,0,,1,4.413000106811523,0.9807892441749573,0.5277110934257507,0.4884222149848938,0.1181444451212883,0.4810222089290619,0.028243200853466988,0.052545592188835144,0.8662555813789368,7.796300232410431,4.329199880361557,1.800864004403353,1.0633000060915947,0.1962962973968344,0.10900117772184002,0.08729511967499438,0.25281772354566096,1.4618114531040192,0.29797415567815866,0.7205289333875446,0.4450000131014062,,4.539206345379353,,,999,,,,,,,3.528579049557447,3.528579049557447,3.5959299728274345,3.5959299728274345,,,,,,,,,,,,,,,,,,,"Noe Toribio","sa3003041",672848
"Jackson Rose",,0.045499999076128006,0.052799999713897705,0,4.430900126695633,1,0,0,0,,1,4.380000114440918,0.9583877921104431,0.5275111198425293,0.49232223629951477,0.1337222158908844,0.4605444371700287,0.028031999245285988,0.04337513819336891,0.9229778051376343,8.306800246238708,4.144899934530258,2.0041015169115584,1.2034999430179596,0.21072552078128134,0.1051471290266883,0.10557839175459305,0.24725693453690015,1.4189322292804718,0.2924988560218269,0.7237199150631203,0.38299999820369557,,4.539328240603209,,,999,,,,,,,3.597605369240046,3.597605369240046,3.5958080776035786,3.5958080776035786,,,,,,,,,,,,,,,,,,,"Jackson Rose","sa3008129",679647
"Vinny Nittoli",,0.04690000042319298,0.05139999836683273,0,4.411100059747696,1,0,0,0,,1,4.355000019073486,0.9947690963745117,0.5266555547714233,0.4901222288608551,0.13387778401374817,0.3967222273349762,0.027297139167785645,0.04855389520525932,0.8359666466712952,7.5236998200416565,3.5705000460147858,2.1071837902478774,1.2049000561237335,0.19195560115040933,0.0910958038111278,0.10085979733928152,0.2544346155125104,1.391491323709488,0.292832179809243,0.7182648924161745,0.40500000171081074,,4.53944258466363,,,999,,,,,,,3.503008531779051,3.503008531779051,3.5956937335431576,3.5956937335431576,,,,,,,,,,,,,,,,,,,"Vinny Nittoli","16754",657697
"Trevor Kuncl","CIN",0.046799998730421066,0.051500000059604645,0,4.406099885702133,1,0,0,0,,1,4.401000022888184,0.9837115406990051,0.5283889174461365,0.4895666539669037,0.12150000035762787,0.47584444284439087,0.028166400268673897,0.040647637099027634,0.8621888756752014,7.759699881076813,4.282599985599518,1.8119133020056128,1.0935000032186508,0.19590749174988292,0.10812189056343495,0.08778560118644797,0.2532396780100992,1.459555983543396,0.2972303754398732,0.7221394745867893,0.4359999971829661,,4.539734811335802,,,999,,,,,,,3.522801501303911,3.522801501303911,3.595401506870985,3.595401506870985,,,,,,,,,,,,,,,,,,,"Trevor Kuncl","sa3066360",805321
"Jack Cebert","NYY",0.05739999935030937,0.062300000339746475,0.07109999656677246,4.503513157367706,0.2199999988079071,0.16599999368190765,0,0,,1,4.3379998207092285,1.025054693222046,0.5386775732040405,0.500390350818634,0.13831548392772675,0.35704120993614197,0.0044944980181753635,0.04438641667366028,0.798524022102356,7.186716198921204,3.2133708894252777,2.2365037981054754,1.2448393553495407,0.18407654566749235,0.08230549209146085,0.1017710535760315,0.26039270783818275,1.3820959031581879,0.2956060761084125,0.7096767479506478,0.4250000020610182,,4.54047244489193,,,999,,,,,,,3.4263425096869473,3.4263425096869473,3.5946638733148575,3.5946638733148575,,,,,,,,,,,,,,,,,,,"Jack Cebert","sa3028683",701411
"Leon Hunter Jr.",,0.047200001776218414,0.053199999034404755,0.006300000008195639,4.446065068244934,0.9225000143051147,0.016499999910593033,0,0,,1,4.394999980926514,0.9755644202232361,0.5312789082527161,0.4940072298049927,0.12760089337825775,0.4697573482990265,0.025759194046258926,0.04148880019783974,0.8929815888404846,8.036834299564362,4.227816134691238,1.900942246191437,1.1484080404043198,0.20318124976470067,0.10688449381972387,0.0962967559449768,0.2511911059030562,1.4453217685222626,0.2961623399809851,0.7216048936020141,0.41300000227840283,,4.5417231999337675,,,999,,,,,,,3.5462662510573866,3.5462662510573866,3.59341311827302,3.59341311827302,,,,,,,,,,,,,,,,,,,"Leon Hunter Jr.","sa3010260",688456
"Luis Ortiz","CLE",0.05249999836087227,0.06870000064373016,0.07530000060796738,4.521799921989441,0.1754000037908554,0.1754000037908554,0,0,,1,4.388000011444092,0.9859396815299988,0.5410666465759277,0.5024222135543823,0.12973333895206451,0.4572555422782898,0.004462596029043198,0.040044888854026794,0.8857889175415039,7.972100257873535,4.115299880504608,1.9371857432892632,1.1676000505685806,0.20186620675280958,0.10420591182446394,0.09766029492834565,0.253409357669037,1.4431952238082886,0.29779253456301635,0.7150848661775158,0.4269999915646115,,4.541993182897568,,,999,,,,,,,3.5205133005976674,3.5205133005976674,3.5931431353092194,3.5931431353092194,,,,,,,,,,,,,,,,,,,"Luis Ortiz","27646",682847
"Jacob Lopez","ATH",5.265900135040283,5.426199913024902,6.246600151062012,4.370000075681725,15.989999771118164,15.989999771118164,0,0,,85.6875991821289,372.2309875488281,79.2144775390625,44.4937629699707,41.6060905456543,12.360912322998047,37.71015930175781,0.22184967994689941,4.326813220977783,83.09697723388672,8.72789997903171,3.9607998935113606,2.203570039811878,1.2983000103728481,0.22324035347268426,0.10130849005904193,0.12193186341364233,0.23990282662392542,1.36454560469476,0.2848030531407667,0.7270762848702506,0.352999981840192,,4.542677484613539,,,409.239990234375,,,,,,,316.1744076728821,3.689850231430265,307.8291726112366,3.592458833593248,6.45,5.7,5.21,4.83,4.49,4.18,3.88,3.55,3.13,5.33,5.09,4.92,4.78,4.65,4.52,4.4,4.25,4.05,"Jacob Lopez","25098",682052
